8.2974,10.1035,1.2198,6.1093,-2.7812,2.6249,1.0124,-0.5137,0.85112,-0.095523,-0.23524,-0.20226,0.0010733,0.0045633,-0.0037945,-0.0023499,-0.0046486,0.00084345,0.00042029,-0.00036954,0.00028921,-0.0015252,0.00022268,0.00021586,20.9892,26.0871,14.8078,25.1064,12.7462,20.2715,17.3051,9.789,9.0997,6.2608,3.7814,1.1046,11.2611,13.9522,13.268,12.9094,13.8371,16.4465,14.3482,9.859,8.5264,5.4687,4.3806,1.3079,-12.7196,-14.2336,-22.1147,-12.8734,-23.3878,-23.5058,-12.7559,-11.4771,-7.4507,-6.9473,-3.5559,-1.9006,-8.5211,-18.4068,-15.002,-15.9269,-13.3711,-14.4753,-13.7349,-9.9049,-9.5211,-5.7217,-3.257,-1.2715,33.7088,40.3207,36.9225,37.9798,36.134,43.7773,30.061,21.266,16.5503,13.2081,7.3373,3.0052,19.7822,32.359,28.27,28.8364,27.2082,30.9217,28.0831,19.764,18.0475,11.1904,7.6376,2.5794
8.9765,10.7782,0.63985,5.3602,-1.9577,2.9521,1.2606,-0.36014,0.71077,-0.069597,-0.23222,-0.16757,-0.0028144,0.001248,-0.0035971,-0.00055526,-0.0030484,0.00059899,-0.00026111,-0.00019468,0.00085565,-0.0019162,-0.00038428,0.00028069,20.6235,22.4754,14.501,21.6747,11.4533,20.2715,17.3051,10.0039,8.8345,5.7196,2.9277,1.3086,10.1868,12.1589,12.4554,13.2399,13.749,16.4465,12.3401,10.6211,8.5264,6.7674,3.0906,1.3452,-6.5695,-17.4438,-23.7172,-18.1207,-24.8984,-17.2138,-10.3447,-11.5271,-8.789,-5.4493,-3.5559,-1.3443,-13.7949,-16.5928,-15.002,-15.9269,-15.2355,-14.4753,-11.7278,-9.8372,-8.2506,-5.4843,-2.9651,-1.2153,27.193,39.9193,38.2182,39.7954,36.3517,37.4853,27.6498,21.531,17.6236,11.1689,6.4836,2.6529,23.9816,28.7517,27.4573,29.1668,28.9845,30.9217,24.0679,20.4583,16.777,12.2518,6.0557,2.5605
8.4517,10.9908,2.1551,6.4652,-1.7725,2.1584,0.58758,-1.6018,0.051518,-0.18575,-0.2039,-0.021725,-0.00049426,0.0040781,0.001843,0.0043741,-0.0020039,0.00235,0.0032796,-0.00025803,0.0016269,0.0013277,-0.00053199,-0.00037202,22.7077,23.7877,20.1615,27.1359,12.9867,16.2568,13.8245,11.6605,10.4956,5.8137,4.0818,1.2171,13.4443,12.3197,13.4539,14.9233,15.2124,14.9767,12.4651,9.4999,9.8361,5.6483,3.6145,1.3245,-8.0832,-11.0495,-12.5631,-13.8626,-22.9949,-17.5901,-12.8673,-14.8118,-10.8454,-6.0587,-3.3231,-1.2133,-15.5521,-16.6915,-11.8193,-12.4624,-13.9012,-14.8911,-13.2927,-10.27,-8.4239,-5.8867,-3.9153,-1.1381,30.7909,34.8372,32.7245,40.9985,35.9816,33.8469,26.6918,26.4723,21.341,11.8724,7.4049,2.4304,28.9964,29.0112,25.2731,27.3857,29.1136,29.8678,25.7578,19.7698,18.26,11.535,7.5297,2.4626
8.5988,9.6753,2.194,6.7754,-2.5169,1.7368,0.29179,-1.7834,0.45368,-0.3579,-0.37341,-0.070233,0.0019857,0.0043899,-0.0007938,0.0032098,-4.8879e-05,0.0014509,0.0016703,-0.00015533,0.00076011,0.00048218,-0.0008784,-0.00034706,21.9057,23.1812,20.1615,25.4074,12.7487,17.0685,13.3632,11.6605,10.7612,5.555,4.0818,1.2389,14.4732,12.8304,12.367,15.025,13.6624,13.2096,13.57,10.7781,9.8361,5.6483,3.2568,1.2689,-13.3523,-9.448,-17.7975,-13.8626,-21.0863,-16.9325,-15.3213,-13.7401,-10.8454,-6.0587,-3.3657,-1.3577,-10.5181,-14.6726,-12.7586,-13.8154,-14.3944,-14.3104,-12.5632,-10.1673,-9.8491,-5.328,-3.7534,-1.3975,35.2581,32.6291,37.9589,39.27,33.835,34.0011,28.6846,25.4006,21.6066,11.6137,7.4475,2.5966,24.9913,27.503,25.1256,28.8404,28.0567,27.52,26.1332,20.9453,19.6853,10.9763,7.0102,2.6664
7.5123,8.4779,2.7273,7.6114,-3.96,2.2974,0.36715,-1.334,0.35127,-0.14288,-0.20716,-0.10302,-0.00041504,0.0014965,-0.0032267,0.00098105,-0.001582,0.00048083,-0.00035163,-0.0013053,0.0014795,0.0006872,-0.0006996,-0.00021207,20.2439,22.9359,21.1328,25.4074,12.6665,18.0569,14.4175,11.6605,10.4956,6.4173,4.5519,1.2171,14.0592,12.4625,17.7211,14.9233,13.6022,13.4234,13.0134,9.7558,9.8361,5.6483,3.4172,1.2689,-17.5004,-17.5497,-17.4759,-13.8626,-25.6973,-16.8937,-14.4127,-13.7401,-10.8454,-6.3654,-4.1698,-1.2611,-11.1181,-14.6726,-12.6059,-21.2524,-18.1002,-13.4529,-11.1427,-8.7345,-8.4239,-6.2399,-3.7553,-1.3211,37.7443,40.4856,38.6087,39.27,38.3637,34.9506,28.8302,25.4006,21.341,12.7827,8.7217,2.4782,25.1773,27.135,30.3271,36.1757,31.7024,26.8763,24.1561,18.4902,18.26,11.8882,7.1725,2.59
7.4541,9.258,2.5642,6.171,-4.1624,1.9546,0.077297,-0.98409,0.16147,-0.5535,-0.32009,-0.086289,0.00099593,0.0036647,-0.0013822,0.0022047,-0.000644,0.00080109,0.00042267,-0.00022119,0.00089335,7.8416e-05,-0.00022667,-0.00026478,20.8457,23.8541,20.5543,25.4074,12.1068,16.2568,14.589,11.6605,10.4956,6.7587,3.5657,1.596,15.3562,13.3207,14.5506,14.9233,16.6868,12.3132,12.329,9.7803,9.8361,5.6483,3.4172,1.2689,-13.3179,-10.3756,-22.5884,-19.7237,-23.3332,-14.7616,-15.8823,-13.8119,-10.8454,-6.0587,-3.7523,-1.2487,-12.0665,-15.1043,-11.9474,-21.2524,-18.1002,-12.9461,-12.1081,-9.4674,-8.4239,-5.328,-3.5183,-1.2394,34.1636,34.2297,43.1427,45.1311,35.4399,31.0184,30.4713,25.4724,21.341,12.8174,7.3179,2.8446,27.4227,28.425,26.498,36.1757,34.7871,25.2593,24.4371,19.2477,18.26,10.9763,6.9355,2.5083
8.4807,9.3353,0.50529,4.4893,-4.9622,1.4761,0.48845,-0.99637,0.011346,-0.16706,-0.15486,-0.056726,0.0028155,0.0049383,-0.0012297,0.001781,-0.00087071,0.001088,0.00038682,0.00018174,0.0021646,0.00090484,-0.00032959,-0.0002683,20.6051,23.236,20.1615,25.4074,12.7484,17.7999,16.1949,11.6605,10.4956,5.1999,3.1028,1.2627,15.7574,14.7153,12.1765,14.9233,13.3159,16.8784,13.4485,10.1441,9.8361,6.1961,3.4172,1.4514,-14.962,-8.8002,-21.5736,-13.8626,-29.0809,-15.6046,-16.6905,-14.8226,-11.8947,-6.0918,-3.5383,-1.2334,-14.7268,-14.6726,-12.0932,-21.2524,-18.1002,-14.0844,-12.7116,-8.8947,-8.4239,-6.1978,-3.3671,-1.1381,35.5671,32.0362,41.7351,39.27,41.8293,33.4045,32.8854,26.4831,22.3903,11.2917,6.6411,2.4961,30.4842,29.3878,24.2697,36.1757,31.4162,30.9628,26.1601,19.0388,18.26,12.3939,6.7843,2.5895
7.3166,9.1469,1.3324,6.5887,-2.8688,2.2233,0.57078,-0.89408,1.0295,-0.24914,-0.054729,-0.0675,0.00033714,0.0021361,-0.0043403,0.00082409,0.0019768,0.0030914,0.0020805,0.00032669,8.9672e-05,-1.6079e-05,-0.0007626,-0.00028479,18.279,24.5549,17.7857,21.4482,14.4726,21.5714,13.3632,11.6605,10.4956,7.5722,5.2011,1.4107,17.0791,13.0521,12.7867,14.9156,13.6913,18.5628,13.3614,10.9238,9.8361,6.6051,4.057,1.3585,-10.1167,-14.2355,-21.5532,-12.9165,-21.6868,-17.8251,-12.7097,-12.9533,-6.6699,-7.4768,-3.6002,-1.2229,-15.2115,-16.4949,-12.8805,-14.1461,-15.3337,-15.6403,-12.142,-10.2326,-8.4239,-5.8047,-3.1917,-1.2068,28.3957,38.7904,39.3389,34.3647,36.1595,39.3965,26.0729,24.6138,17.1655,15.049,8.8013,2.6336,32.2906,29.547,25.6672,29.0617,29.025,34.2031,25.5034,21.1563,18.26,12.4097,7.2487,2.5653
7.7842,10.3392,1.1917,5.1856,-2.9266,2.6263,0.98955,-0.14806,0.31391,-0.64762,-0.34648,-0.060332,0.00123,0.0036842,-0.0026116,0.0017661,0.0003842,0.0027464,0.00080699,-0.0005914,0.0004521,-2.1089e-05,-0.00048332,-0.00022288,21.1214,22.7236,17.7857,24.115,14.4726,21.5714,15.3267,11.6605,10.812,4.9526,3.7652,1.1509,13.4474,10.7105,12.3907,17.2211,14.335,15.6297,12.0511,10.9358,9.8361,6.0336,4.057,1.3663,-6.3272,-10.2556,-18.2766,-15.2125,-25.7715,-15.801,-15.5191,-15.5009,-14.4115,-7.8928,-3.9043,-1.2052,-12.3656,-15.4028,-11.7862,-15.4375,-13.3834,-15.4928,-11.9705,-9.0385,-8.4239,-5.8047,-3.4073,-1.1668,27.4486,32.9791,36.0623,39.3276,40.2442,37.3724,30.8457,27.1614,25.2235,12.8453,7.6695,2.3561,25.813,26.1133,24.1769,32.6585,27.7184,31.1225,24.0216,19.9743,18.26,11.8383,7.4643,2.533
7.7119,9.2687,-0.33911,5.7296,-1.9118,2.482,-0.11166,-0.50504,0.88205,-0.40623,-0.37288,-0.12556,-0.00033176,0.0023885,-0.0023707,0.0010981,-0.00077247,0.001093,0.00020699,-0.00068352,0.001912,0.00091513,-4.8247e-06,-0.00025395,20.5373,23.0361,17.7857,21.9143,14.4726,21.5714,13.3632,11.6605,14.9078,6.214,3.3786,1.1237,11.7325,14.1584,11.7948,14.9156,14.3603,13.1985,11.7421,10.9238,9.8361,5.6483,4.057,1.2689,-11.6093,-15.2765,-28.9687,-14.5549,-21.0385,-14.2673,-14.9253,-13.5681,-6.2516,-6.5988,-3.5767,-1.2052,-11.5128,-14.6726,-14.9278,-12.8774,-13.5131,-14.044,-11.1289,-9.2856,-8.4239,-5.8047,-2.9354,-1.2791,32.1466,38.3126,46.7545,36.4692,35.5111,35.8387,28.2886,25.2286,21.1594,12.8128,6.9553,2.3289,23.2453,28.831,26.7226,27.793,27.8734,27.2425,22.8711,20.2093,18.26,11.4529,6.9924,2.548
7.9377,10.5043,0.44791,3.9253,-3.8375,3.2146,0.6118,-0.62339,0.79272,-0.087368,-0.12803,-0.1562,0.0013164,0.003925,-0.00068539,0.004811,0.0037152,0.0048095,0.0030903,0.0021447,0.0019148,0.00074796,-4.1213e-06,-0.00035759,18.7755,26.4124,18.2348,19.1552,14.4726,21.5714,14.4609,13.0316,10.8589,7.577,4.5343,1.181,12.1821,13.4572,14.929,14.9156,14.6339,18.185,13.6315,10.9238,9.8361,6.1889,4.057,1.2883,-13.4006,-7.6557,-16.3222,-17.9097,-29.469,-11.9057,-12.1358,-12.8777,-10.3661,-6.3672,-3.5494,-1.4324,-12.5934,-14.6726,-12.3672,-13.8221,-14.5061,-13.8306,-12.2242,-10.5484,-8.4239,-6.0473,-3.589,-1.6204,32.176,34.0681,34.557,37.0649,43.9417,33.4771,26.5967,25.9092,21.2251,13.9442,8.0837,2.6133,24.7755,28.1297,27.2961,28.7377,29.14,32.0155,25.8557,21.4722,18.26,12.2362,7.6459,2.9087
