1589.9322,3145.993,3996.9382,495.428,381.6027,270.1037,1449.342,3009.4536,3906.6682,506.27,376.5379,290.975,3781.6432,4913.507,4993.1271,2978.8491,2046.2562,1141.7894,3715.6972,4905.9631,4948.6438,8241.5396,1948.5205,1945.403,127.5187,839.3276,2153.653,35.4186,71.7819,91.022,76.3656,832.7415,2282.6493,35.4524,48.9848,84.806,3654.1245,4074.1794,2839.4741,2943.4305,1974.4743,1050.7674,3639.3316,4073.2217,2665.9945,8206.0872,1899.5357,1860.597
1572.1122,3103.0681,3966.6807,531.0241,398.2018,286.5221,1435.1126,3009.1246,3929.2612,496.4692,383.8856,301.4235,3820.0837,4937.8024,4930.1782,4042.109,2922.6254,5323.0837,3811.3115,4920.1089,4960.3535,2504.2003,1948.5205,1247.2265,54.2574,729.8047,1837.3351,34.7967,54.6584,69.5681,71.7333,821.77,1910.8118,33.707,56.8984,75.6985,3765.8263,4207.9977,3092.8431,4007.3124,2867.967,5253.5155,3739.5783,4098.3389,3049.5417,2470.4933,1891.6221,1171.528
1361.9134,3176.3297,4116.5642,452.8448,385.3311,342.7448,1268.1678,3093.18,4102.7532,452.1423,397.0862,340.5468,3740.2356,4888.1035,4901.8431,2598.7401,1783.654,1706.5202,3729.535,4861.5515,4935.1909,3274.9441,2507.5475,2975.3415,111.0405,848.092,2331.591,37.4559,42.9804,68.0326,12.5931,820.803,2617.1959,40.7611,48.7296,95.2228,3629.1951,4040.0116,2570.2522,2561.2842,1740.6737,1638.4876,3716.9419,4040.7485,2317.995,3234.183,2458.8178,2880.1187
1609.7929,3206.3398,4033.382,478.4139,398.0135,279.6285,1471.5301,3111.6261,4002.8206,466.6844,406.6851,292.1491,3782.516,4926.8154,4937.6364,3268.2884,2455.4865,1932.8574,3766.2951,4946.8737,4980.4507,2317.7194,2365.8243,2975.3415,44.6014,705.6513,1933.8541,34.8281,66.8456,50.8807,97.8545,714.1496,2022.9278,35.8627,66.6107,53.5954,3737.9146,4221.1641,3003.7823,3233.4603,2388.6409,1881.9767,3668.4406,4232.7241,2957.523,2281.8567,2299.2137,2921.746
1569.911,3239.9441,4039.9074,495.441,389.3684,265.9622,1422.3503,3081.2293,3983.8989,491.5372,389.5554,284.2663,3809.4109,4932.2926,4951.503,3663.4648,3464.3442,1141.7894,3755.892,4919.7202,4959.1621,2894.6083,2909.788,2975.3415,82.1877,770.9638,2378.2236,40.6415,52.6125,38.4844,85.5344,687.9453,1859.6841,37.9084,75.3036,39.5608,3727.2231,4161.3289,2573.2794,3622.8233,3411.7318,1103.305,3670.3576,4231.7749,3099.478,2856.6999,2834.4844,2935.7807
1479.3051,3010.9149,3952.1382,471.1068,397.2203,295.2736,1401.958,2939.5111,3921.3187,452.0625,393.4535,317.9952,3740.2356,4923.9432,4936.7828,3663.4648,1783.654,1458.7556,3776.6872,4915.8526,4935.1909,2644.3416,2234.6508,3297.2733,22.8253,916.7062,1997.4665,38.3683,57.3996,52.138,11.5379,917.9216,1836.8523,43.0756,56.831,48.5655,3717.4103,4007.237,2939.3163,3625.0965,1726.2545,1406.6176,3765.1493,3997.931,3098.3386,2601.2659,2177.8198,3248.7079
1597.2973,3169.6796,4034.124,483.7713,418.0673,293.4888,1532.8288,3096.7801,3969.0474,496.6199,414.9703,307.3104,3784.6655,4936.6243,4943.1966,2238.3957,3861.4136,1436.2864,3734.9114,4950.9163,4978.9075,4272.1793,2682.8099,2152.2528,31.4138,988.3662,2384.6482,40.9159,39.0828,78.0655,17.2813,1007.8514,1866.3336,39.7324,91.217,87.4596,3753.2517,3948.258,2558.5484,2197.4797,3822.3308,1358.221,3717.6301,3943.0648,3112.5739,4232.4469,2591.5929,2064.7932
1464.2307,3056.5488,3993.6177,470.9244,450.5733,322.5742,1426.038,3015.7333,3988.9845,456.0483,421.6967,341.9141,3817.6174,4941.2319,4936.6333,4161.9072,3637.7398,1202.8511,3828.2906,4916.6815,4958.4764,4272.1793,2682.8099,1591.7741,20.2698,673.2132,1738.8383,35.0355,50.3286,87.2868,14.095,635.5796,1741.2777,32.9152,46.4306,104.4337,3797.3476,4268.0187,3197.795,4126.8717,3587.4112,1115.5643,3814.1957,4281.1019,3217.1987,4239.2641,2636.3793,1487.3404
1722.7201,3187.6239,4028.9036,552.6435,411.2488,270.7627,1638.3248,3062.1093,3958.0919,541.8768,399.9095,286.7994,3784.6655,4924.2181,4936.6333,8935.2922,2232.43,1232.7072,3685.3324,4902.0398,4958.4764,4272.1793,2838.104,1113.0693,64.5937,672.7831,1517.5501,48.1573,50.0918,50.0507,77.1429,822.5114,1694.2594,55.5518,45.1817,52.7641,3720.0718,4251.435,3419.0832,8887.1349,2182.3382,1182.6565,3608.1896,4079.5284,3264.217,4216.6275,2792.9223,1060.3052
1590.2498,3083.0801,3950.3706,486.6775,400.0172,295.5629,1524.1374,2986.0936,3896.1215,501.3817,382.7215,306.8536,3784.6655,4918.9927,4949.9006,2403.1926,2307.4297,1251.7113,3798.7935,4902.0398,4958.4764,4272.1793,2049.3728,1240.7866,11.3585,731.4784,1743.801,43.5635,55.054,60.0236,12.1515,773.0849,1755.6527,35.3727,52.629,58.5242,3773.307,4187.5143,3206.0996,2359.629,2252.3757,1191.6877,3786.642,4128.9549,3202.8238,4236.8066,1996.7437,1182.2624
1605.6283,3152.5668,4061.3505,490.2753,408.8637,289.2761,1555.0345,3059.9291,3985.8332,506.6819,409.8662,303.7706,3834.3275,4918.9927,4944.7291,2650.376,1514.5664,1320.8924,3749.9568,4908.2992,4958.4764,4272.1793,2420.8066,1448.5677,38.9694,762.7774,2104.8769,41.884,52.9356,45.6981,25.6112,709.3919,1970.2258,46.2254,50.3203,52.0955,3795.358,4156.2153,2839.8523,2608.492,1461.6308,1275.1943,3724.3456,4198.9073,2988.2506,4225.9539,2370.4863,1396.4722
1572.9842,2988.2571,3924.9133,478.8815,406.4133,296.8139,1515.6459,2929.1201,3871.7031,479.1581,395.123,303.5174,3814.047,4941.2645,4936.6333,2255.7397,2126.7743,2803.8519,3818.0965,4965.906,4936.3059,2618.9764,2354.8127,1169.6986,11.3322,756.1177,1806.3425,41.6138,62.7114,54.7729,54.0769,792.5024,1721.2494,43.3569,74.1996,57.1435,3802.7148,4185.1468,3130.2908,2214.1258,2064.0629,2749.079,3764.0195,4173.4036,3215.0565,2575.6195,2280.6131,1112.5551
1606.1037,3074.8544,3927.2241,509.735,407.3153,292.606,1484.687,2982.9063,3927.3327,486.7245,426.2694,312.0373,3815.1477,4941.2645,4936.6333,3193.4643,2593.9055,1495.5883,3827.0575,4924.3964,4938.4701,4347.2892,2356.6708,1047.9684,37.3475,717.9258,1677.2677,48.1573,61.4818,67.4842,10.869,731.7784,1707.9984,59.6558,49.6429,66.8333,3777.8002,4223.3387,3259.3656,3145.307,2532.4237,1428.1042,3816.1885,4192.6181,3230.4717,4287.6334,2307.0278,981.135
1474.9022,3172.7098,4052.1125,462.8878,398.1752,301.8612,1391.7618,3047.9768,3999.9745,460.1789,410.9388,329.684,3784.6655,4909.5911,4936.6333,2238.3957,1893.7138,1141.7894,3699.3013,4902.0398,4936.0692,2618.9764,2085.5603,1646.3805,39.3633,892.4661,2667.4889,32.1335,53.7238,73.6936,97.727,827.3449,2318.3796,31.189,53.7197,78.3767,3745.3021,4017.1249,2269.1444,2206.2622,1839.99,1068.0958,3601.5742,4074.6949,2617.6897,2587.7875,2031.8405,1568.0038
1757.3528,3219.8884,4035.2618,498.5992,392.9481,285.7514,1684.4937,3153.2538,4051.4305,514.302,417.3414,294.3468,3851.5623,4929.021,4941.5267,2614.3172,1573.1329,1141.7894,3869.7152,4949.7834,4976.0733,4556.1053,2085.5603,1656.8756,32.5542,698.0225,1674.6139,38.8609,84.5215,69.6282,24.0891,660.1919,1659.6548,51.5885,92.3349,59.8562,3819.008,4230.9985,3266.9128,2575.4564,1488.6114,1072.1613,3845.6261,4289.5915,3316.4185,4504.5169,1993.2253,1597.0194
1535.3173,3025.9806,3892.0658,476.4431,404.1405,279.8878,1477.7594,2998.4678,3935.6808,478.2464,419.0445,300.731,3784.6655,4909.5911,4936.6333,2586.9868,2374.2649,1617.6189,3790.7292,4902.0398,4936.0692,3225.4469,1804.4095,1295.9229,62.1309,680.6907,1568.2524,34.4102,64.1207,58.5003,57.7302,675.5053,1559.1186,40.0125,66.6459,50.1754,3722.5346,4228.9003,3368.3809,2552.5765,2310.1442,1559.1187,3732.9991,4226.5345,3376.9506,3185.4344,1737.7636,1245.7475
1670.5794,3149.2158,4022.1103,494.9221,387.6631,276.0852,1582.7364,3079.9018,4026.8226,493.0219,409.9718,295.265,3784.6655,4909.5911,4936.6333,3127.3242,2582.1566,1628.2287,3790.7292,4902.0398,4936.0692,2618.9764,1937.6665,1885.2317,66.2931,745.6652,1674.2238,34.4102,56.5637,42.0731,165.1951,753.2567,1620.4023,40.0125,53.7729,38.6704,3718.3724,4163.9259,3262.4095,3092.914,2525.5929,1586.1556,3625.5341,4148.7831,3315.6669,2578.9639,1883.8936,1846.5613
1621.9993,3036.0968,3880.9098,466.6543,389.0937,274.3583,1541.1413,3005.401,3923.8656,474.9287,401.7238,295.8566,3784.6655,4909.5911,4936.6333,2450.1713,2451.7089,1141.7894,3782.4336,4902.0398,4936.0692,3749.9627,1961.5936,3301.5791,33.107,636.4012,1589.6777,32.4516,57.5583,50.7448,22.4149,617.471,1613.7617,33.1451,53.1979,50.0764,3751.5585,4273.1899,3346.9556,2417.7197,2394.1506,1091.0446,3760.0187,4284.5688,3322.3075,3716.8176,1908.3957,3251.5027
1573.3748,3045.0165,3905.7304,461.9485,410.6916,281.587,1435.0924,2960.1786,3914.5025,447.5426,435.3381,294.5009,3955.3392,4909.5911,4936.6333,2706.8026,2380.2185,1765.4258,3775.6356,4902.0398,4936.0692,2627.6884,3105.5875,1295.9229,44.3604,838.7468,1586.4516,34.4102,39.0047,45.2948,68.2039,777.7849,1574.2232,33.9461,63.6865,44.7534,3910.9789,4070.8443,3350.1817,2672.3924,2341.2138,1720.131,3707.4317,4124.2549,3361.8461,2593.7423,3041.9011,1251.1695
1656.2729,3172.6883,3981.5364,496.9271,396.9859,281.6689,1610.4032,3134.8581,3963.0849,488.3121,421.7582,292.1507,3784.6655,4909.5911,4936.6333,3849.0515,3088.0425,1646.7285,3909.8049,4902.0398,4936.0692,2618.9764,2869.5595,1839.0226,66.2931,706.3262,1737.4056,35.0647,46.1506,49.8803,36.0135,666.8815,1716.2249,41.2279,50.9526,49.3969,3718.3724,4203.2649,3199.2277,3813.9868,3041.8918,1596.8482,3873.7913,4235.1583,3219.8443,2577.7485,2818.6069,1789.6257
1724.7231,3141.0611,3957.7077,511.82,393.971,275.68,1636.1744,3096.4278,3984.302,486.282,402.117,291.0251,3784.6655,4909.5911,4936.6333,5044.0644,2242.4648,2099.9696,3798.9457,4902.0398,4936.0692,2618.9764,2026.0331,1295.9229,59.6204,795.1852,1751.5438,40.6949,71.3652,51.866,11.5095,791.0892,1563.6077,38.3732,60.0487,70.782,3725.0451,4114.4059,3185.0894,5003.3695,2171.0996,2048.1035,3787.4362,4110.9506,3372.4616,2580.6032,1965.9844,1225.1409
1555.7025,3060.4138,3932.6423,510.2834,403.5637,271.7394,1489.9771,3017.7424,3955.1923,479.9219,421.3438,291.0029,3784.6655,4922.6559,4936.6333,3761.9892,3900.2357,1321.6957,3798.9457,4902.0398,4936.0692,3039.9488,2251.7368,1486.9187,33.9257,751.5831,1700.6395,38.4191,57.7162,50.1256,32.4207,708.4618,1763.7043,38.9807,41.5277,48.1862,3750.7398,4171.0728,3235.9938,3723.5701,3842.5195,1271.5701,3766.525,4193.578,3172.3649,3000.9681,2210.2091,1438.7325
1684.4103,3139.6877,3951.7904,498.774,397.4922,273.425,1552.6779,3057.8755,3941.1984,489.5741,423.1514,285.8198,3784.6655,4909.5911,4936.6333,6102.0826,1918.2791,1967.3893,3788.5354,4902.0398,4936.0692,3265.763,2001.7844,1511.9883,52.0466,831.0916,2224.8348,38.2967,50.5154,50.1893,38.4081,1175.7138,2545.7994,35.0415,48.4757,51.1566,3732.6188,4078.4995,2711.7985,6063.7859,1867.7637,1917.2,3750.1274,3726.326,2390.2699,3230.7215,1953.3087,1460.8317
1579.7869,2992.4312,3862.2889,462.3665,388.9342,277.4787,1501.1364,2968.1922,3901.2251,452.0441,406.5522,290.3479,3790.5063,4909.5911,4936.6333,2251.8053,3484.2146,1195.6175,3803.223,4902.0398,4936.0692,2618.9764,2191.476,1295.9229,37.2736,751.1577,1552.309,42.4052,55.2496,45.5415,14.6026,758.1328,1553.2767,38.5333,71.6838,53.5592,3753.2327,4158.4334,3384.3243,2209.4001,3428.965,1150.076,3788.6204,4143.907,3382.7926,2580.4431,2119.7922,1242.3638
1401.198,3038.0048,3978.761,438.4623,389.8576,318.0943,1360.3656,2984.9566,3959.396,425.4002,420.269,354.0564,3740.2356,4889.2895,4936.6333,2238.3957,1357.3779,1806.3705,3808.227,4893.4008,4935.1909,2062.1508,3487.8129,2550.0795,35.8251,838.1264,1866.9398,38.2747,71.5152,91.6109,38.5795,824.0953,1947.2062,34.6446,44.9154,74.9573,3704.4105,4051.1631,3069.6935,2200.121,1285.8627,1714.7596,3769.6475,4069.3055,2987.9847,2027.5061,3442.8975,2475.1222
1648.2563,3181.8951,3990.6426,504.4623,392.7152,283.0697,1625.6912,3171.3767,4037.5756,505.7401,404.4457,318.3591,3863.6646,4918.4335,4936.6333,3185.2764,2182.324,1412.4261,3776.9577,4893.4008,4935.1909,2790.9977,1833.8372,1288.2215,22.2548,746.386,2144.7983,39.5214,46.4826,55.2464,38.5795,713.9529,1956.9371,38.3487,38.4608,52.7247,3841.4098,4172.0475,2791.835,3145.7549,2135.8415,1357.1798,3738.3781,4179.4479,2978.2538,2752.649,1795.3764,1235.4968
1446.9537,3154.6605,4049.3514,504.977,402.8731,322.0314,1380.7109,3111.2768,4059.535,492.8486,421.9631,378.4533,3740.2356,4889.2895,4936.6333,2387.7733,1787.4734,2182.3468,3758.6635,4861.5515,4935.1909,2645.5307,2474.0935,2986.4528,57.7666,884.8139,2109.9436,44.5989,48.4677,91.8918,62.1511,939.4584,1940.1091,52.1538,54.6564,66.7968,3682.469,4004.4756,2826.6897,2343.1745,1739.0057,2090.4551,3696.5123,3922.0931,2995.0818,2593.3768,2419.4371,2919.6559
1525.768,3229.0973,4091.0551,496.3695,421.9603,310.4776,1442.1626,3180.7615,4107.3825,480.3278,426.8232,351.8333,3740.2356,4889.2895,4936.6333,4580.2937,3037.5968,1776.9143,3780.1784,4861.5515,4935.1909,5448.6026,2561.7609,2181.4753,46.8207,607.0682,2751.7723,33.9948,51.5916,73.7172,39.9892,887.5027,2602.539,35.2174,44.1101,85.8413,3693.4149,4282.2213,2184.861,4546.2989,2986.0052,1703.1971,3740.1892,3974.0488,2332.6519,5413.3851,2517.6509,2095.6339
1394.081,2990.0331,4009.272,465.6904,419.8109,321.9381,1323.5369,2935.8621,3985.3715,457.616,424.9561,354.2996,3801.569,4890.1081,4936.6333,3193.4797,1898.2133,1554.5703,3764.8532,4913.3859,4941.4959,2100.3918,3023.4991,3130.7223,31.7005,782.7002,2129.8853,33.6267,54.9682,89.4537,11.9272,757.7928,2046.1068,30.9961,50.9817,87.8907,3769.8685,4107.4079,2806.748,3159.853,1843.2451,1465.1166,3752.926,4155.5931,2895.3891,2069.3957,2972.5174,3042.8316
1457.4429,3190.4887,4053.396,468.6839,425.085,321.4909,1377.3308,3133.8049,4080.6266,453.5294,421.2486,338.6124,3753.8557,4889.2895,4936.6333,2829.1269,2776.6003,1566.0043,3727.0612,4898.5832,4935.1909,2408.0305,3798.1891,1803.5301,17.4992,874.4116,1904.6974,44.1341,71.6551,93.6613,12.8085,939.3653,1996.0177,41.2776,85.0844,94.3143,3736.3564,4014.8779,3031.9359,2784.9927,2704.9452,1472.343,3714.2527,3959.218,2939.1732,2366.7529,3713.1048,1709.2158
1477.6461,3155.1757,3993.5846,471.0155,473.4966,331.7482,1396.1102,3055.3811,4003.6012,444.0355,481.9484,369.9361,3811.5633,4911.9591,4936.6333,3979.6182,4160.7267,2181.7644,3800.8958,4885.3808,4959.6633,2944.705,2122.9097,2430.1885,11.5762,864.7214,2408.7773,40.5709,77.5242,75.4788,24.3623,937.6843,2478.0832,37.8914,61.0258,81.2583,3799.9871,4047.2377,2527.8559,3939.0473,4083.2025,2106.2856,3776.5335,3947.6966,2481.5801,2906.8136,2061.8838,2348.9302
1345.3442,3043.7194,3991.0021,470.9905,429.1073,341.9284,1273.3033,2986.5485,3977.369,461.3592,417.8438,378.5675,3740.2356,4889.2895,4936.6333,4295.9453,2070.5327,3201.802,3747.6788,4948.8797,4935.1909,3251.0847,1949.5581,3194.8481,37.3724,916.9094,2096.9773,36.8074,39.7193,60.8403,11.1437,883.9644,2203.7738,35.8871,37.0466,52.9216,3702.8632,3972.3802,2839.656,4259.1379,2030.8134,3140.9617,3736.5351,4064.9153,2731.4171,3215.1976,1912.5115,3141.9265
